1-7966	壤
2-702B	鼷
1-676B	馴
1-6B7E	億
1-665E	詰
1-795A	鵲
1-7376	櫛
2-3471	婜
2-4224	嗲
1-6C31	嘮
1-6F4E	遭
1-755F	轂
1-7535	薦
2-235E	尨
1-7579	鍔
2-2B54	洿
1-5762	胳
1-5853	迸
1-6A22	稱
1-454E	欠
2-5E58	臊
1-727D	鞘
1-7227	蕭
1-6279	韌
1-4778	安
1-5E6E	富
1-526F	科
2-3C3E	斌
2-5776	澣
1-7645	擲
1-7758	鎮
1-6F37	趣
1-4738	仳
1-5048	咻
1-7A3B	襤
1-743B	牆
2-6471	鯁
2-5D64	皤
1-747A	聯
2-5460	踮
1-7C46	蘿
1-7C60	灞
1-6F54	醇
2-4250	寙
1-5C29	略
2-3248	茼
1-4C37	卓
1-4938	努
1-7657	歸
1-6425	愍
1-5866	除
1-5644	涉
1-4755	吋
1-6067	琦
1-453A	屯
2-2B37	柰
3-2633	抛
1-5E4D	喟
1-665B	詳
1-4D4A	怕
1-7255	辨
3-332B	笋
1-7B5C	孿
2-5F6E	邅
1-7B60	懿
1-5D79	陬
2-5525	醅
1-4968	夾
2-576E	殫
1-463B	句
1-5638	氤
1-5529	容
1-733E	龍
2-235F	尪
1-6D4A	潼
1-447E	凶
1-727A	靛
1-7230	褪
1-555D	捉
1-5C28	產
1-577B	茲
1-4836	朴
1-4A5E	杉
2-2327	佘
2-4470	猻
1-794B	類
1-5D43	設
1-5F68	棺
1-525A	盃
1-784E	瓊
1-506B	宥
1-5E50	喚
1-774E	邃
1-4722	丞
1-6856	察
1-6537	瘀
1-5C6F	舂
1-605A	猥
1-746C	繅
1-5D73	陳
1-5E2A	傍
1-6D70	瘦
2-5240	皜
1-7379	檗
1-5623	栗
1-5472	娑
1-772C	臍
1-7B51	麝
1-5B75	犁
1-7566	邂
2-6564	歠
1-6F47	輪
1-5422	倍
1-473F	先
1-4924	伯
1-526A	祉
2-4A7A	槊
2-3C38	敧
2-2126	万
1-7C6C	艷
1-5A74	教
1-4943	吧
1-5646	浚
1-4655	扔
1-5E47	喔
1-7A6C	攝
1-5743	素
1-6E2D	箭
1-7046	噬
1-7166	糕
1-532E	胛
1-6666	詢
1-6866	慇
1-7B64	灑
1-5B52	清
1-5C75	莞
1-5868	陞
1-6540	盞
1-466B	瓦
1-614A	腔
1-6838	塵
1-5D3C	覓
1-624E	週
3-3476	堃
1-703D	噹
2-5646	叡
1-7956	鯖
1-5E36	創
1-4726	乩
1-5637	氦
2-557D	髫
1-7071	曇
1-6971	監
1-7174	翱
1-5F5B	普
1-7266	錫
1-7362	戴
1-7660	燻
1-5E45	喜
2-4027	衖
2-286E	迓
1-575E	胭
1-7841	瀟
1-5C66	聊
1-743E	璩
1-5150	映
1-5B38	梃
1-6C24	價
1-7256	辦
14-6336	窥
1-5E77	嵇
1-4B51	辰
2-2D74	倬
1-5268	砍
1-5277	紂
1-643F	暈
1-642B	搾
2-5D61	癈
1-7829	鼕
1-7067	操
1-757E	闆
2-717C	顳
1-7B46	驀
1-793C	鏖
1-4F7D	俎
1-6621	腱
1-6D71	瘡
1-5B3B	梆
1-7932	邋
2-563E	鼐
1-483D	汝
1-636C	幹
1-456B	仕
1-5B3A	梭
2-2F63	栖
1-5A38	徘
1-6631	葵
3-4328	睘
2-4B6C	牓
1-4945	呃
1-5438	倘
2-6923	櫪
1-6273	雅
3-2B59	咤
1-747C	臆
1-5F56	敢
1-7A72	櫺
1-622D	訶
1-7066	擂
2-6479	鵜
1-7D47	驪
1-5F55	敦
2-5A2E	螈
2-314D	祓
2-2272	邗
1-654B	睥
1-5242	玷
2-5336	蔻
2-3D7E	琮
1-4B26	牢
2-3E30	甯
1-7B3A	鐲
1-535E	迦
1-5449	剜
1-5464	唇
3-3D29	猪
1-7048	噶
1-6029	氯
1-7721	繕
1-7C71	靈
1-7B6F	聽
1-536C	重
1-4C23	兒
1-7769	鞦
1-6D63	犛
1-4641	央
1-7640	嬸
1-7642	懣
1-7930	辭
1-6D34	暱
2-2D6D	倢
1-5F2D	惠
2-665F	藜
1-5A42	悴
1-6C73	憤
1-593B	啄
1-7B24	蠣
2-6921	櫳
1-4F51	軋
1-7731	藍
2-653D	嚭
1-7971	曦
1-5E4E	唾
2-6E4D	驊
1-4E56	泅
1-5F57	散
1-7647	攆
1-5C5A	組
1-4C2F	到
1-727B	靜
1-5F30	惺
1-7836	懶
1-543E	倫
1-7A7C	纏
1-652F	瑞
1-4867	行
1-552D	展
1-6276	雇
1-5B7E	球
2-4161	僂
1-6C69	慼
1-7164	篩
1-4E75	玫
1-5144	括
1-686A	慢
1-5C6E	脤
1-6977	碟
1-6536	畸
1-5F7B	棉
1-753A	蟒
1-7D4A	鸞
1-7570	鍊
1-5E4B	喳
1-5B6D	淦
1-594E	圈
1-6659	詫
1-5B25	晚
1-6B40	遘
1-543D	俾
1-4E2D	枇
1-4C54	命
1-7840	瀛
1-783B	曝
2-2751	泫
1-4773	字
1-7C36	戀
1-722D	螢
2-252F	阯
1-5877	偌
2-4355	椿
1-7236	覦
1-4656	扒
1-4834	有
1-6B65	雒
1-5B30	梓
1-5C69	脖
1-5528	宵
2-6A6F	騮
2-4339	摀
1-5824	荃
1-4D2A	岳
1-6046	溉
1-726E	錙
1-5279	紀
1-7024	魅
2-3A57	喒
1-6972	瞄
1-5D78	陷
1-7666	璧
3-2136	刄
1-593D	啡
1-5531	峻
1-6449	楠
1-4471	仆
1-626B	隋
3-4253	煴
1-4573	兄
2-343D	埏
1-4672	甲
1-7C51	驚
1-5E7C	幃
1-6A64	蓋
1-5446	准
1-6577	署
2-4F5C	勱
1-476D	奸
1-5962	婪
1-5F64	曾
1-7D2E	饞
1-6A78	裴
1-5D55	這
1-4624	半
1-7A23	競
1-772B	聶
1-7C69	讓
1-7474	罄
2-3A40	傜
1-5B7B	率
1-5871	乾
1-6044	渾
2-5323	翦
1-6F26	諛
2-6141	齔
1-6D31	暮
1-5F5F	景
1-4932	判
1-4C42	咖
1-503D	咳
1-537E	亳
1-5321	美
3-2C4C	廻
2-6646	羆
1-4529	午
1-4F47	芯
1-517D	津
1-5E69	媛
1-492C	克
1-7056	憩
1-7A2D	罌
2-3734	琁
1-5645	浮
1-492F	冶
1-6634	葉
1-586B	馬
1-4640	外
1-6869	慷
1-4579	凸
1-6541	盟
1-6C6D	憧
1-4952	吠
2-4125	酤
2-556B	餔
1-5457	哥
1-657E	肄
1-5C79	莖
1-652D	瑕
1-5128	思
1-4D44	怏
1-6C25	儂
2-2F21	恚
1-7A22	竇
1-5B63	淘
2-6022	鍘
1-447D	冗
3-502A	鳾
1-5B4B	淙
1-6263	閏
1-692B	槓
1-4A51	改
1-4F38	肪
1-606D	痢
1-534B	虐
1-664B	蜊
1-6E6E	褐
2-703D	灝
2-6154	懟
2-4346	暌
1-7A29	辮
1-782F	壟
1-4A4F	抑
1-7639	鼾
1-5D7B	雪
1-4525	勾
1-783F	櫓
2-2137	卬
1-587B	偶
1-6444	會
1-625F	鈐
3-5E45	礮
1-576D	舫
1-5F4F	揪
1-4D67	拙
1-7234	褡
1-5769	臬
1-666E	貊
1-5373	革
1-764E	檳
1-5F5C	晰
1-752A	薪
1-6747	鉤
2-2A77	昴
1-5E71	尊
1-5636	氨
1-6650	補
2-5152	澂
1-7C66	蠶
1-603C	渦
1-4E46	泌
2-453B	皙
1-497A	宋
1-4F57	邱
1-5153	星
1-516E	柢
1-7A38	蘊
1-755D	轄
2-3A6E	堿
1-6754	雍
1-5060	姥
1-7A71	欄
1-786A	藩
1-734B	壕
1-6D5E	熟
1-6071	痘
2-317E	罡
2-5E7C	薈
1-6564	窟
2-4F5B	劌
2-603E	闃
1-4872	伴
1-715F	簑
2-2B77	牁
3-2D2E	枼
2-686D	嚳
1-4A3F	抖
1-4F6C	侯
1-4C3B	卸
1-715A	穆
2-3163	笓
1-4824	忙
1-4B74	來
1-6D25	撒
2-3622	桴
1-6E38	練
1-6A3D	網
1-4D38	弦
2-6770	韞
1-4E61	泠
1-4B50	辛
1-6526	牒
1-4B73	例
1-7A7A	矓
2-2954	垤
1-4E31	杰
1-5733	秣
2-3824	粘
1-6159	萍
1-6E7E	調
1-6746	鉋
2-443A	溷
1-4E3B	杲
2-4469	犍
1-475A	吃
1-5B49	涼
1-7C7D	鼇
1-716A	縈
1-4D55	承
1-7436	燭
1-6168	菊
1-617C	袱
1-6331	催
2-6D66	穰
1-5543	恣
1-605C	猩
1-7523	膿
1-545D	哭
1-554F	悌
1-7674	穠
1-4940	吾
1-7C53	驗
2-4B49	滹
1-7C5B	麟
1-6D2A	撬
1-692E	榷
1-687B	摭
1-4479	內
1-4B75	侃
1-6B34	賑
1-5243	珊
1-7934	醮
2-406D	軫
1-5D61	逢
1-5A3D	患
1-563E	浦
1-643D	暉
2-3D2C	淼
1-775B	鎘
1-7B79	轡
1-6E61	螂
1-5552	扇
2-465D	葚
1-7974	瀾
1-615B	菅
2-5346	蓴
2-712B	籩
1-6231	貯
1-4D65	押
1-6749	鈴
2-2465	狁
1-7441	璨
1-5F6B	棘
1-752F	薔
1-534D	虻
1-5538	差
2-343A	埸
1-4A27	巫
2-2F34	挐
1-5B24	晝
1-657D	肆
1-585A	酌
1-5474	娜
2-3A63	堙
1-766F	瞼
1-7162	篛
1-6B62	障
1-7B3C	闢
2-2471	皁
1-6E57	蔭
1-5079	度
1-7333	髭
1-7730	薩
1-4979	完
1-637B	愈
1-6A2C	箝
1-755B	蹈
2-5850	璠
2-4437	滁
2-404E	貺
1-753B	蟆
2-4F52	儆
1-4F56	邸
2-6773	顙
1-563B	涕
1-526E	禺
1-762B	騁
1-5737	秩
1-4E49	沽
1-6F63	銲
1-474F	吉
1-5725	砭
1-6D28	撫
1-6348	嗤
2-2571	囹
1-7A79	癩
1-7028	鴆
1-696C	瘍
1-6A2B	算
1-742B	濬
3-437E	腟
1-4C6F	姓
1-515F	枯
2-282B	玦
1-6140	絢
1-792D	蹴
1-4D7D	昀
2-3176	紘
1-4E6B	牧
1-677A	僑
2-6835	鯫
1-705A	憾
2-4D4E	蒯
1-496E	妙
1-4B35	禿
1-5B5A	涸
1-7148	甌
1-5860	閃
3-424E	煊
1-6B2B	誨
1-4961	均
1-5C5C	終
1-4E32	板
1-5D33	蛉
1-5A3A	徠
2-3C22	揠
1-5F3A	愀
1-5976	崇
1-652C	瑚
2-5B52	閼
1-465B	本
1-493C	卵
1-4C6A	姑
1-5A24	崗
1-6D24	撩
2-353F	惙
2-6B44	黧
1-703F	噤
1-694E	漣
2-5527	醊
1-7743	贅
1-5466	唏
1-7157	禦
1-4A3A	忪
1-7946	霪
1-4560	世
1-7065	擇
1-4B3A	肓
1-5054	垓
1-667B	路
1-6652	裝
1-6C7A	撞
1-514E	春
1-7370	曖
1-5D29	彪
1-7851	疆
2-4C67	粼
1-5B21	旋
1-5D24	荻
1-5547	恭
1-6947	漢
1-7C2F	鷗
1-5222	洞
2-3421	唰
1-4A5F	杆
1-7240	謁
1-6E74	誼
1-447A	六
2-5E69	薤
1-565E	琉
1-5424	俯
1-454B	曰
2-6B7B	罍
1-6355	塗
1-5844	起
1-4962	坎
1-6E7D	諂
1-5E7A	帽
3-5C5E	瓌
1-7B6B	禳
1-765F	瀏
1-4443	刃
1-4936	劫
1-542E	倒
1-5142	拷
1-4621	北
1-4B3E	肚
2-2B5A	洙
2-6B7A	纍
3-297C	牀
1-7A56	騰
1-4D29	岱
1-7D3F	鑼
2-5550	閫
1-633E	匯
1-4C57	垃
6-343C	苿
1-5C2C	異
1-594A	啣
1-7C2A	鱉
1-644C	椰
1-5441	冤
1-7344	勵
1-4C2C	券
1-4B22	灶
1-797A	癢
1-7054	憲
1-456A	仔
1-476E	妃
2-6854	鵰
1-5A6F	捨
1-7468	繃
1-7C5C	黴
1-7369	擬
2-7058	鑫
1-5775	茸
1-4C77	季
2-5E2F	簋
2-523B	瘜
1-4F26	秉
2-3E22	琰
1-446A	井
1-592E	勘
1-6347	嗣
1-5863	陡
1-6A62	蒲
1-6174	蛔
1-6922	旖
1-7A64	囁
3-5A74	繮
2-4A52	摠
2-677A	饈
1-5F4B	揭
1-764D	朦
1-507E	很
1-6262	閔
1-6D3C	模
1-6C4E	寮
1-447C	公
1-7031	儘
1-717E	蕊
1-6F2A	賠
1-4C4E	呶
2-4778	跫
1-7969	孽
1-7A40	警
1-7856	禱
1-5974	屜
1-4C7D	宛
2-613C	黻
1-524F	疫
1-572F	祝
2-325E	蚍
1-505B	姘
2-3623	梲
2-6D6D	糴
1-6753	隕
1-5D45	訛
1-6330	傾
1-4F67	亟
1-735D	懂
1-706A	擔
3-4F50	銹
1-5440	兼
1-473C	光
2-643B	隳
1-6670	賊
1-5E37	剩
1-7A3D	觸
1-7646	擾
2-4C7C	綦
1-4D72	拎
1-466E	用
1-7358	嶸
1-6A4A	翡
1-662B	舅
1-4D25	岡
2-5367	虢
1-6551	碗
3-5D62	鬪
1-5B4C	液
1-6F2E	賬
2-7170	灨
1-4965	坏
1-6D39	樞
1-6863	彆
2-6568	瀧
2-5D72	磻
1-584A	送
4-3223	掦
1-5946	唸
1-4B36	究
2-657E	瓅
1-5A71	敝
1-6278	雲
1-5949	唬
1-6C50	審
1-6258	量
1-5173	殆
1-444C	女
1-4D6E	拖
1-6A59	舔
1-7B2E	贓
2-2A6C	昶
1-4844	污
1-687A	搴
2-2637	孥
1-7B4F	鷂
1-644E	楊
1-4462	不
1-4E58	沿
1-4A44	把
1-515B	柔
2-2576	坱
2-6F7A	鷲
3-4A54	頔
3-3B73	揑
1-4633	司
1-754C	謠
1-4766	圯
2-6834	鯪
1-6E3B	緘
1-6F74	餒
1-5C2A	畦
1-5F6C	棗
1-7B5D	巔
1-484E	糸
1-5323	耐
1-6A65	蒸
1-4658	斥
1-6454	榆
2-5553	隤
2-4533	痹
1-5928	冕
2-476F	跬
2-2F64	栱
1-5A43	惦
1-6948	滿
1-575C	胰
1-6B27	誓
1-794A	韻
2-4624	絺
1-5635	氧
2-717D	顴
2-4531	痾
1-5864	陛
1-7772	餾
1-4760	囝
1-4B32	矣
1-4856	耳
2-495C	嫠
1-544D	匪
1-4664	汁
1-7538	蟑
1-4A4C	扮
1-662E	葷
1-474C	匠
1-7A68	屬
1-5122	徊
1-6A6F	蜢
1-6F73	餓
2-6B49	齠
1-5721	砝
1-7074	樸
1-6175	蛛
1-452F	及
1-6639	葡
1-595C	夠
1-4860	舛
1-567D	砧
1-4F36	肩
2-6454	顒
1-6755	雋
1-7760	闐
1-512E	恰
1-6A3A	綠
1-623D	越
1-6234	貽
1-6D46	殤
1-5F52	揚
1-4459	巳
2-372A	猊
1-5777	草
1-6450	楫
1-5F51	摒
1-5132	恃
3-3D45	疎
1-793F	鏘
2-4179	嗩
1-6739	鄒
1-4B3F	育
1-443C	久
1-444E	孑
1-6D72	瘢
1-6C55	嶔
1-6F36	趟
1-6D78	瞌
2-483B	鉞
1-547A	娣
1-707A	橄
1-7950	饉
1-7026	魷
1-784D	璽
1-602D	湔
1-582E	衰
1-4578	出
1-4D5A	拂
1-5F4C	揮
1-6729	農
2-3238	茭
1-756B	醜
2-297E	峋
1-4439	丫
1-556F	晒
2-2A36	庰
1-7325	頹
1-6155	舜
1-5335	苧
1-6A5A	舞
1-507A	建
1-606B	畫
1-662D	蒂
1-564C	涅
2-5143	漦
1-765D	濺
1-4677	皿
1-625C	鈉
2-5721	徼
1-7875	蟾
1-4C56	固
1-6961	犖
2-6352	謦
1-5B3E	條
1-5469	埂
1-4870	佗
1-7C5F	攬
1-705D	戰
14-6D33	欅
1-4534	太
1-5749	紜
2-7177	讞
1-4877	佑
1-7643	戳
1-6857	對
1-5845	躬
1-7541	褻
1-6D7A	瞋
2-4D36	蒟
1-6466	滅
1-7462	糝
1-6C47	奭
1-712D	澧
1-5F2B	悲
1-5254	癸
1-6B44	遞
1-5229	泵
2-3279	衿
1-5977	崆
1-7723	繚
2-2939	厖
1-6E73	褊
1-5773	荔
2-474C	誆
1-4A57	李
2-6637	糬
1-5566	效
1-5828	蚓
1-7636	黜
1-732D	駭
1-6952	澈
1-7454	穗
2-2156	尻
1-7928	蹲
2-4E5C	酹
1-5052	城
1-5B65	深
1-6B51	銀
1-5D2F	蛆
1-4D66	拐
1-524B	畏
1-6E47	罵
1-723A	諱
1-6950	漫
1-4E6A	版
1-5C3D	硫
1-697E	禍
1-6D55	潺
1-784F	瓣
1-624B	辜
1-4F68	亭
1-6C3C	嘶
2-2A55	拏
1-6822	劃
1-4424	七
1-7C7C	鹽
2-3B56	幄
1-6958	滷
2-3166	笈
1-4A63	步
1-7728	翹
1-775E	闔
1-4F30	肺
2-4A55	搿
1-7440	璦
1-6F33	質
1-6663	話
1-4E33	枉
1-5278	紅
1-6267	閒
1-5342	茁
1-7977	爐
1-5D72	陵
1-6B6D	颱
1-6F50	鄰
1-6A75	蜩
1-5339	苛
1-7779	鬃
1-5B7A	猙
1-7A4C	鐘
1-477C	州
1-5768	臭
1-6B7C	鼻
1-5A7D	斬
1-772A	職
1-6934	榭
2-4C5B	箍
1-5E25	鹵
1-6527	猷
2-2540	侚
1-5A23	崧
1-676E	麂
1-4654	打
1-5C23	琍
2-2154	宄
1-4B57	邑
1-5130	恢
1-4E3D	武
2-2171	价
1-7D2A	釁
1-7C52	驛
1-704A	墾
1-5B6E	烹
1-6B4B	酵
1-544B	剛
1-5969	孰
2-3F67	菑
2-363D	欸
1-7321	頸
1-6A60	蒙
1-5570	晌
2-323B	荑
1-6B3D	輓
2-6D73	艫
2-283F	矻
1-546E	夏
2-3822	笣
1-6167	菲
1-7861	繹
1-6973	睽
1-7460	糟
1-4D2B	帘
1-455E	王
2-707C	囔
1-7231	褲
2-6F63	鬟
1-5966	婚
2-3E3F	睇
1-6057	犄
1-734E	壎
2-2B47	殂
1-5349	苯
1-5E5E	報
1-5E2E	傀
1-796B	巉
1-503F	哂
1-6B3A	輔
1-7933	醱
1-633C	勢
1-785A	簿
2-234A	坁
2-667E	覷
1-6C35	嘿
1-777C	魎
2-4760	貅
1-5C2F	痕
1-5544	恥
1-7B55	齦
1-5B69	淄
1-6353	塑
1-5A52	戛
1-6E50	膚
1-704B	壇
1-675E	靶
1-7573	錘
1-5468	圄
1-7140	燄
1-7536	虧
1-5A6A	排
1-6E39	緯
2-536A	蝤
1-6565	窠
1-6271	隄
1-6770	鼓
1-5467	圃
1-5B2A	曹
2-4825	遒
1-7870	藷
1-6873	摔
1-6D45	歎
1-7D3A	讜
1-7940	鏤
1-614F	腆
2-5943	縢
1-5037	哀
1-6D38	樁
1-4422	乙
2-514E	潚
1-5146	拴
1-6063	琶
1-7346	嚀
1-5476	娛
1-5F71	棧
1-592A	剪
1-5E39	勝
1-7658	殯
1-6E3D	緝
1-5B2D	梁
1-4F59	采
1-7A27	糯
1-6735	遍
1-5345	苑
1-5C5B	累
1-6132	筋
1-5679	眠
2-562C	魨
1-4E77	甽
2-5476	輗
1-6E65	蝦
1-6169	萸
1-4576	冬
1-535C	軌
1-485A	肌
1-4736	任
1-5436	個
2-6946	矍
1-756F	鍵
2-265D	怙
1-6145	翕
1-6B57	銜
1-4969	妝
1-5A4F	惚
1-6077	皓
1-464E	幼
1-702E	墨
2-312A	痀
1-616B	萄
1-5622	梳
1-783C	櫥
1-7852	癟
2-5C5A	嬭
2-3771	笥
1-555B	捆
1-6D3B	槽
1-4477	元
1-4721	立
1-542C	借
1-4D5C	拒
1-6123	程
3-353B	婏
1-4A5D	杞
1-4F4E	虱
1-553C	庭
3-3A23	剰
1-613D	絲
1-737B	檠
1-4A28	希
1-4D7B	昂
2-634E	謾
1-4E37	枚
1-7A3C	覺
1-712C	濁
1-5430	俺
1-4F66	非
1-6F23	諍
1-7C25	饕
1-6B7B	麼
1-7964	嚴
1-6F6C	鞋
1-746B	縱
1-586E	鬥
1-7D22	廳
2-3225	羖
1-5A56	捲
1-5B5D	淅
1-575A	胱
1-6C6E	憐
1-7B22	蘭
2-687C	曨
1-495C	囫
3-2A5C	卧
1-646F	滄
1-4F45	芬
1-6D42	槭
1-443D	么
1-7759	鎬
2-655D	櫟
1-6A2F	箸
1-6543	睫
1-7267	錄
1-7727	罈
1-656A	筧
1-6A41	綿
1-513D	持
1-5A44	悽
1-6F4D	遨
2-5369	蝣
1-6A61	蒞
2-2638	宓
1-6A72	蜘
1-6D6C	瘠
1-793D	鏢
1-4C6B	姆
1-4B6C	佯
1-5B5B	混
1-5556	捎
1-4469	云
2-3050	烝
1-6A6D	蜜
1-7D2B	鑲
1-5455	唷
1-7062	撼
1-5C7C	莒
1-6B69	韶
1-4F5C	門
1-7268	錚
1-7922	譏
1-5078	庠
2-683A	鯢
1-4A2D	弄
1-5C3B	眸
1-4B53	迆
1-7163	篡
1-5F72	棹
2-6448	鞫
1-4B2D	甫
1-733D	黔
1-634C	嗅
1-6458	歇
1-535D	述
1-4635	叫
2-2F3D	捋
1-7A4F	闡
1-5049	咩
1-7040	噸
1-4627	占
1-4D2D	帖
1-7A53	饑
1-7A5C	麵
2-243A	旴
1-5D5B	逝
1-6732	遇
2-5F41	褼
1-4D60	拔
2-5A70	踽
1-7D3D	鑽
1-5A47	悵
1-7335	鮑
1-6039	湖
1-6467	溥
1-592D	務
1-4C45	咀
1-765B	濾
1-716D	縞
2-5F68	蹓
1-702A	鴃
1-7C6A	讒
1-5867	陘
1-502E	勉
2-2839	盱
1-6954	滬
1-5F58	斑
1-6475	煙
2-3165	笏
1-7771	颺
1-6B24	誣
1-4949	君
1-5D32	蚯
2-5679	廩
1-714B	瘸
2-525F	篋
1-6C36	嘴
1-4A41	扶
2-2140	毌
1-5A2F	張
1-536B	酊
1-744C	矯
1-5839	訊
1-7648	擺
1-714D	盧
1-4E30	杯
1-6672	賈
1-6E66	蝸
2-2936	匽
1-5F36	惱
1-5160	柵
1-515D	柬
1-6B39	跼
1-7338	鴦
1-6D47	毅
1-4B3B	肝
2-5941	縕
2-423E	媸
1-4835	朽
1-5664	畝
1-7C72	靄
1-764B	斷
1-4F28	空
1-6D33	暴
2-2B72	炰
2-2D5E	郇
1-5176	毗
2-6D44	亹
2-5540	鋦
2-2E38	哳
1-492D	免
1-6768	飾
1-6322	飩
1-775A	鎰
2-5D38	殭
2-5B63	韰
1-446C	五
1-4476	仄
2-5D66	瞵
1-6069	甥
1-4F70	俏
1-614C	腑
1-6661	詣
1-784B	獸
1-7477	聱
1-5A63	捫
1-6671	資
1-584E	迺
1-6259	鈔
1-6632	葦
1-4D23	屆
1-4552	比
1-7B72	襯
2-422C	塏
1-4931	別
1-5324	耍
1-6B6C	颯
1-6D60	熱
1-6956	滲
1-6636	葛
1-6A45	緒
2-6538	儵
1-6C52	層
1-6A39	綾
1-782C	嚥
1-5E48	喇
1-6066	琛
1-5E29	傢
1-557D	桂
1-6E64	蝠
1-726A	錦
2-303F	涂
1-5E7D	幾
1-4577	凹
2-6463	髀
1-4A7D	沔
1-455C	牛
1-4D40	忠
1-4A53	攸
1-6A7B	製
1-6844	奪
2-2770	炔
1-6C5F	彈
2-5568	餈
1-7177	膳
2-503E	廡
1-4E53	況
1-6243	跚
1-745E	糞
1-4F58	邶
1-5B5F	渚
1-646A	溺
2-3B63	惲
1-6B52	銅
1-7428	濫
1-4636	另
1-6931	榴
1-5934	區
2-354C	掊
2-6933	瀹
1-5739	窄
1-6D3A	標
1-6F59	銻
2-4540	睠
1-4539	尺
1-753C	螫
1-7967	孀
1-5D7A	雀
2-315B	窅
1-4A2E	弟
1-5E64	奠
2-3760	祧
2-3A7A	婺
1-5D60	透
2-6A71	騭
1-5F45	揍
1-4678	目
1-4D36	庖
1-702C	麾
3-3149	晈
1-597E	崔
1-7623	雖
2-5F72	醢
1-484B	百
1-5162	柯
1-4A2B	床
1-7C64	罐
2-4D63	蜡
1-4F62	陂
1-7A26	籍
1-6B6A	頗
1-5E5F	堡
2-4526	瓿
1-6A30	箇
2-4E3F	踉
1-5841	豹
1-5D31	蚱
1-6E6F	複
1-6668	詬
1-6469	溼
1-5072	峒
1-604B	湲
1-685F	幔
2-707B	齶
1-544A	剔
1-6F3B	踢
3-3C6B	温
1-5F39	愉
1-504B	咿
1-5722	破
1-4650	弘
1-5B51	淺
1-6221	註
1-4B4D	足
1-5D5A	速
1-5351	要
1-5A4E	悸
1-6738	遁
1-6867	愿
1-7C5D	囑
1-5475	娟
2-334D	鬯
1-5256	皇
1-6A24	窩
1-5742	紊
1-7622	隸
1-584D	退
1-4F5F	阿
1-5042	品
1-787E	譚
1-6662	誠
1-7A4E	鏽
2-2377	忑
1-7032	儔
1-6F35	赭
1-5E7B	幀
1-5522	屘
2-7034	囍
1-6957	滌
1-7C42	纖
2-6C36	衊
1-4732	休
1-4A52	攻
1-4E39	杼
1-7432	營
1-7679	簪
1-6622	腰
1-5238	炸
1-546A	埔
1-7A5A	鰍
2-637B	醯
1-446D	亢
2-722A	戇
2-4A4D	撂
1-624D	逵
1-627E	飪
1-6438	搆
1-484A	牝
1-5374	韋
1-5151	昧
1-634F	嗉
1-663F	虜
1-5665	畜
1-4533	夫
1-6626	腳
2-3372	匭
1-7B6D	籟
1-6138	結
1-6453	楹
1-4B63	阬
2-5F73	醛
1-4524	勻
2-447A	瑗
1-6B77	魂
1-676F	鼎
1-4951	吶
1-5C34	盔
2-3F3C	舄
1-497B	宏
1-4866	血
1-776D	顏
1-4F69	亮
1-7B58	儻
1-5557	挾
1-6976	磁
2-3643	氪
1-5561	挪
1-7450	磯
1-6A32	粹
1-4963	圾
1-6D37	槨
1-4B43	芍
1-696A	疑
1-7121	樵
2-3162	笄
1-664F	裙
1-5765	脊
1-6426	愆
1-7C31	齬
1-483B	死
2-4458	煢
1-512C	怨
1-4554	氏
2-2376	忒
1-5F62	晾
1-4A2A	庇
2-5B31	鍺
1-6769	馳
1-6562	稟
1-6E5B	蔡
1-5A50	惇
2-4875	黽
1-7937	鏟
2-237B	忮
1-7959	鵡
1-4C63	奄
1-7626	鞠
1-6828	嘛
1-614E	脹
1-703E	噩
2-2449	氙
1-616F	菟
2-5753	橛
2-2943	咷
2-2362	岈
1-637D	慌
1-6158	菸
1-6655	裕
2-2642	岬
1-582C	蚣
1-6027	毯
1-7B2A	覽
1-5379	飛
1-5341	英
2-5848	獦
1-7770	顓
1-4A55	更
1-7371	檀
1-6E69	蝗
1-4E6F	狙
1-5849	辱
1-5470	奘
2-352D	庹
1-646D	準
3-3C23	晳
1-7D23	欖
1-5066	孩
1-4C3D	取
1-6233	貳
2-565C	嬙
1-5427	俸
1-684D	孵
1-6550	碰
2-5522	鄲
1-7A7E	羼
2-3775	笳
1-454C	月
1-6C61	德
1-5A49	悼
1-462C	古
1-4C65	妾
1-4E34	松
1-5821	荀
3-5324	輭
2-3966	逋
1-5031	匍
1-6371	徬
1-6E63	蝶
1-4830	旬
1-765E	瀑
1-6D54	澎
2-4046	詈
1-493E	吭
2-683B	鯰
1-6C2A	劇
1-5367	郎
1-6078	皴
1-5655	爹
1-4B65	乖
2-454A	碇
2-272B	昃
1-6953	漪
1-5B2F	梢
1-5235	炬
1-7D28	觀
1-6135	粟
2-236D	庋
1-687E	斡
1-5B7C	琅
1-4F71	保
1-6431	搏
1-5334	舢
1-5347	苓
1-7322	頻
1-4E52	油
1-682E	嘍
1-797E	礬
1-692F	榻
2-2868	虯
1-632F	僅
2-3453	婕
1-593F	啊
1-716F	縉
1-6643	蜈
1-5A3E	悉
1-583F	豈
1-5E53	喱
1-6D7C	磅
2-4A48	摽
2-5A75	輶
1-5A22	崤
1-6023	欽
1-4D2C	帚
1-5461	哪
1-672E	達
1-4C4D	呱
2-2E37	哧
2-547C	鄯
1-5236	炯
1-5465	哽
3-2C2D	姙
1-7675	竄
